"SUBJECT"	"GENE"	"N"	"TOTAL"	"FREQ"
"13471"	"HD_36"	"TRBV7-6"	766	49947	0.0153362564318177
"13472"	"HD_36"	"TRBV7-7"	49	49947	0.000981039902296434
"13473"	"HD_36"	"TRBV7-8"	34	49947	0.00068072156485875
"13474"	"HD_36"	"TRBV7-9"	2500	49947	0.050053056239614
"13475"	"HD_36"	"TRBV9"	213	49947	0.00426452039161511
"13476"	"HD_37"	"TRBV1"	0	28194	0
"13477"	"HD_37"	"TRBV10-1"	28	28194	0.000993119103355324
"13478"	"HD_37"	"TRBV10-2"	14	28194	0.000496559551677662
"13479"	"HD_37"	"TRBV10-3"	235	28194	0.00833510676030361
"13480"	"HD_37"	"TRBV11-1"	378	28194	0.0134071078952969
"13481"	"HD_37"	"TRBV11-2"	150	28194	0.00532028091083209
"13482"	"HD_37"	"TRBV11-3"	28	28194	0.000993119103355324
"13483"	"HD_37"	"TRBV12-34"	1887	28194	0.0669291338582677
"13484"	"HD_37"	"TRBV12-5"	5	28194	0.000177342697027736
"13485"	"HD_37"	"TRBV13"	179	28194	0.00634886855359296
"13486"	"HD_37"	"TRBV14"	107	28194	0.00379513371639356
"13487"	"HD_37"	"TRBV15"	816	28194	0.0289423281549266
"13488"	"HD_37"	"TRBV16"	0	28194	0
"13489"	"HD_37"	"TRBV18"	974	28194	0.034546357381003
"13490"	"HD_37"	"TRBV19"	4249	28194	0.15070582393417
"13491"	"HD_37"	"TRBV2"	10	28194	0.000354685394055473
"13492"	"HD_37"	"TRBV20-1"	333	28194	0.0118110236220472
"13493"	"HD_37"	"TRBV21-1"	18	28194	0.000638433709299851
"13494"	"HD_37"	"TRBV23-1"	0	28194	0
"13495"	"HD_37"	"TRBV24-1"	130	28194	0.00461091012272115
"13496"	"HD_37"	"TRBV25-1"	6	28194	0.000212811236433284
"13497"	"HD_37"	"TRBV26"	0	28194	0
"13498"	"HD_37"	"TRBV27"	2163	28194	0.0767184507341988
"13499"	"HD_37"	"TRBV28"	216	28194	0.00766120451159821
"13500"	"HD_37"	"TRBV29-1"	3181	28194	0.112825423849046
"13501"	"HD_37"	"TRBV3-1"	0	28194	0
"13502"	"HD_37"	"TRBV3-2"	0	28194	0
"13503"	"HD_37"	"TRBV30"	1338	28194	0.0474569057246223
"13504"	"HD_37"	"TRBV4-1"	15	28194	0.000532028091083209
"13505"	"HD_37"	"TRBV4-2"	42	28194	0.00148967865503299
"13506"	"HD_37"	"TRBV4-3"	384	28194	0.0136199191317302
"13507"	"HD_37"	"TRBV5-1"	258	28194	0.0091508831666312
"13508"	"HD_37"	"TRBV5-3"	31	28194	0.00109952472157197
"13509"	"HD_37"	"TRBV5-4"	783	28194	0.0277718663545435
"13510"	"HD_37"	"TRBV5-5"	956	28194	0.0339079236717032
"13511"	"HD_37"	"TRBV5-6"	711	28194	0.0252181315173441
"13512"	"HD_37"	"TRBV5-7"	21	28194	0.000744839327516493
"13513"	"HD_37"	"TRBV5-8"	3	28194	0.000106405618216642
"13514"	"HD_37"	"TRBV6-1"	750	28194	0.0266014045541605
"13515"	"HD_37"	"TRBV6-23"	1806	28194	0.0640561821664184
"13516"	"HD_37"	"TRBV6-4"	172	28194	0.00610058877775413
"13517"	"HD_37"	"TRBV6-5"	3591	28194	0.12736752500532
"13518"	"HD_37"	"TRBV6-6"	709	28194	0.025147194438533
"13519"	"HD_37"	"TRBV6-7"	1	28194	3.54685394055473e-05
"13520"	"HD_37"	"TRBV6-8"	7	28194	0.000248279775838831
"13521"	"HD_37"	"TRBV6-9"	15	28194	0.000532028091083209
"13522"	"HD_37"	"TRBV7-1"	0	28194	0
"13523"	"HD_37"	"TRBV7-2"	469	28194	0.0166347449812017
"13524"	"HD_37"	"TRBV7-3"	7	28194	0.000248279775838831
"13525"	"HD_37"	"TRBV7-4"	24	28194	0.000851244945733135
"13526"	"HD_37"	"TRBV7-6"	308	28194	0.0109243101369086
"13527"	"HD_37"	"TRBV7-7"	4	28194	0.000141874157622189
"13528"	"HD_37"	"TRBV7-8"	5	28194	0.000177342697027736
"13529"	"HD_37"	"TRBV7-9"	664	28194	0.0235511101652834
"13530"	"HD_37"	"TRBV9"	13	28194	0.000461091012272115
"13531"	"HD_38"	"TRBV1"	0	38581	0
"13532"	"HD_38"	"TRBV10-1"	69	38581	0.00178844508955185
"13533"	"HD_38"	"TRBV10-2"	16	38581	0.000414711904823618
"13534"	"HD_38"	"TRBV10-3"	881	38581	0.0228350742593505
"13535"	"HD_38"	"TRBV11-1"	181	38581	0.00469142842331718
"13536"	"HD_38"	"TRBV11-2"	381	38581	0.0098753272336124
"13537"	"HD_38"	"TRBV11-3"	1942	38581	0.0503356574479666
"13538"	"HD_38"	"TRBV12-34"	1633	38581	0.0423265337860605
"13539"	"HD_38"	"TRBV12-5"	39	38581	0.00101086026800757
"13540"	"HD_38"	"TRBV13"	364	38581	0.00943469583473731
"13541"	"HD_38"	"TRBV14"	381	38581	0.0098753272336124
"13542"	"HD_38"	"TRBV15"	761	38581	0.0197247349731733
"13543"	"HD_38"	"TRBV16"	0	38581	0
"13544"	"HD_38"	"TRBV18"	1267	38581	0.0328399989632202
"13545"	"HD_38"	"TRBV19"	4589	38581	0.118944558202224
"13546"	"HD_38"	"TRBV2"	31	38581	0.00080350431559576
"13547"	"HD_38"	"TRBV20-1"	844	38581	0.0218760529794458
"13548"	"HD_38"	"TRBV21-1"	132	38581	0.00342137321479485
"13549"	"HD_38"	"TRBV23-1"	6	38581	0.000155516964308857
"13550"	"HD_38"	"TRBV24-1"	771	38581	0.0199839299136881
"13551"	"HD_38"	"TRBV25-1"	69	38581	0.00178844508955185
"13552"	"HD_38"	"TRBV26"	0	38581	0
"13553"	"HD_38"	"TRBV27"	3225	38581	0.0835903683160105
"13554"	"HD_38"	"TRBV28"	289	38581	0.0074907337808766
"13555"	"HD_38"	"TRBV29-1"	2712	38581	0.0702936678676032
"13556"	"HD_38"	"TRBV3-1"	0	38581	0
"13557"	"HD_38"	"TRBV3-2"	0	38581	0
"13558"	"HD_38"	"TRBV30"	1654	38581	0.0428708431611415
"13559"	"HD_38"	"TRBV4-1"	44	38581	0.00114045773826495
"13560"	"HD_38"	"TRBV4-2"	109	38581	0.0028252248516109
"13561"	"HD_38"	"TRBV4-3"	158	38581	0.00409528006013323
"13562"	"HD_38"	"TRBV5-1"	1002	38581	0.0259713330395791
"13563"	"HD_38"	"TRBV5-3"	198	38581	0.00513205982219227
"13564"	"HD_38"	"TRBV5-4"	886	38581	0.0229646717296078
"13565"	"HD_38"	"TRBV5-5"	764	38581	0.0198024934553278
"13566"	"HD_38"	"TRBV5-6"	1278	38581	0.0331251133977865
"13567"	"HD_38"	"TRBV5-7"	31	38581	0.00080350431559576
"13568"	"HD_38"	"TRBV5-8"	54	38581	0.00139965267877971
"13569"	"HD_38"	"TRBV6-1"	1972	38581	0.0511132422695109
"13570"	"HD_38"	"TRBV6-23"	1277	38581	0.033099193903735
"13571"	"HD_38"	"TRBV6-4"	802	38581	0.0207874342292838
"13572"	"HD_38"	"TRBV6-5"	4358	38581	0.112957155076333
"13573"	"HD_38"	"TRBV6-6"	927	38581	0.0240273709857184
"13574"	"HD_38"	"TRBV6-7"	2	38581	5.18389881029522e-05
"13575"	"HD_38"	"TRBV6-8"	51	38581	0.00132189419662528
"13576"	"HD_38"	"TRBV6-9"	17	38581	0.000440631398875094
"13577"	"HD_38"	"TRBV7-1"	0	38581	0
"13578"	"HD_38"	"TRBV7-2"	639	38581	0.0165625566988932
"13579"	"HD_38"	"TRBV7-3"	34	38581	0.000881262797750188
"13580"	"HD_38"	"TRBV7-4"	45	38581	0.00116637723231643
"13581"	"HD_38"	"TRBV7-6"	431	38581	0.0111713019361862
"13582"	"HD_38"	"TRBV7-7"	4	38581	0.000103677976205904
"13583"	"HD_38"	"TRBV7-8"	8	38581	0.000207355952411809
"13584"	"HD_38"	"TRBV7-9"	1219	38581	0.0315958632487494
"13585"	"HD_38"	"TRBV9"	34	38581	0.000881262797750188
"13586"	"HD_39"	"TRBV1"	0	34386	0
"13587"	"HD_39"	"TRBV10-1"	149	34386	0.00433315884371547
"13588"	"HD_39"	"TRBV10-2"	71	34386	0.00206479381143489
"13589"	"HD_39"	"TRBV10-3"	409	34386	0.0118943756179841
"13590"	"HD_39"	"TRBV11-1"	248	34386	0.00721223753853312
"13591"	"HD_39"	"TRBV11-2"	727	34386	0.0211423253649741
"13592"	"HD_39"	"TRBV11-3"	1437	34386	0.041790263479323
"13593"	"HD_39"	"TRBV12-34"	1344	34386	0.0390856744023731
"13594"	"HD_39"	"TRBV12-5"	35	34386	0.00101785610422846
"13595"	"HD_39"	"TRBV13"	157	34386	0.00456581166753911
"13596"	"HD_39"	"TRBV14"	132	34386	0.00383877159309021
"13597"	"HD_39"	"TRBV15"	510	34386	0.0148316175187576
"13598"	"HD_39"	"TRBV16"	4	34386	0.000116326411911825
"13599"	"HD_39"	"TRBV18"	609	34386	0.0177106962135753
"13600"	"HD_39"	"TRBV19"	2271	34386	0.0660443203629384
"13601"	"HD_39"	"TRBV2"	62	34386	0.00180305938463328
"13602"	"HD_39"	"TRBV20-1"	2354	34386	0.0684580934101088
"13603"	"HD_39"	"TRBV21-1"	149	34386	0.00433315884371547
"13604"	"HD_39"	"TRBV23-1"	34	34386	0.000988774501250509
"13605"	"HD_39"	"TRBV24-1"	507	34386	0.0147443727098238
"13606"	"HD_39"	"TRBV25-1"	127	34386	0.00369336357820043
"13607"	"HD_39"	"TRBV26"	3	34386	8.72448089338684e-05
"13608"	"HD_39"	"TRBV27"	1654	34386	0.0481009713255395
"13609"	"HD_39"	"TRBV28"	918	34386	0.0266969115337637
"13610"	"HD_39"	"TRBV29-1"	1985	34386	0.0577269819112429
"13611"	"HD_39"	"TRBV3-1"	10	34386	0.000290816029779561
"13612"	"HD_39"	"TRBV3-2"	5	34386	0.000145408014889781
"13613"	"HD_39"	"TRBV30"	783	34386	0.0227708951317397
"13614"	"HD_39"	"TRBV4-1"	113	34386	0.00328622113650904
"13615"	"HD_39"	"TRBV4-2"	151	34386	0.00439132204967138
"13616"	"HD_39"	"TRBV4-3"	376	34386	0.0109346827197115
"13617"	"HD_39"	"TRBV5-1"	534	34386	0.0155295759902286
"13618"	"HD_39"	"TRBV5-3"	102	34386	0.00296632350375153
"13619"	"HD_39"	"TRBV5-4"	390	34386	0.0113418251614029
"13620"	"HD_39"	"TRBV5-5"	234	34386	0.00680509509684174
"13621"	"HD_39"	"TRBV5-6"	719	34386	0.0209096725411505
"13622"	"HD_39"	"TRBV5-7"	14	34386	0.000407142441691386
"13623"	"HD_39"	"TRBV5-8"	40	34386	0.00116326411911825
"13624"	"HD_39"	"TRBV6-1"	1722	34386	0.0500785203280405
"13625"	"HD_39"	"TRBV6-23"	2198	34386	0.0639213633455476
"13626"	"HD_39"	"TRBV6-4"	643	34386	0.0186994707148258
"13627"	"HD_39"	"TRBV6-5"	3154	34386	0.0917233757924737
"13628"	"HD_39"	"TRBV6-6"	946	34386	0.0275111964171465
"13629"	"HD_39"	"TRBV6-7"	17	34386	0.000494387250625254
"13630"	"HD_39"	"TRBV6-8"	94	34386	0.00273367067992788
"13631"	"HD_39"	"TRBV6-9"	50	34386	0.00145408014889781
"13632"	"HD_39"	"TRBV7-1"	0	34386	0
"13633"	"HD_39"	"TRBV7-2"	2824	34386	0.0821264468097481
"13634"	"HD_39"	"TRBV7-3"	418	34386	0.0121561100447857
"13635"	"HD_39"	"TRBV7-4"	155	34386	0.0045076484615832
"13636"	"HD_39"	"TRBV7-6"	705	34386	0.0205025300994591
"13637"	"HD_39"	"TRBV7-7"	19	34386	0.000552550456581167
"13638"	"HD_39"	"TRBV7-8"	26	34386	0.00075612167742686
"13639"	"HD_39"	"TRBV7-9"	1904	34386	0.0553713720700285
"13640"	"HD_39"	"TRBV9"	138	34386	0.00401326121095795
"13641"	"HD_4"	"TRBV1"	0	52377	0
"13642"	"HD_4"	"TRBV10-1"	106	52377	0.00202378906772056
"13643"	"HD_4"	"TRBV10-2"	28	52377	0.000534585791473357
"13644"	"HD_4"	"TRBV10-3"	925	52377	0.0176604234683162
"13645"	"HD_4"	"TRBV11-1"	869	52377	0.0165912518853695
"13646"	"HD_4"	"TRBV11-2"	225	52377	0.00429577868148233
"13647"	"HD_4"	"TRBV11-3"	3300	52377	0.0630047539950742
"13648"	"HD_4"	"TRBV12-34"	3226	52377	0.0615919201176089
"13649"	"HD_4"	"TRBV12-5"	33	52377	0.000630047539950742
"13650"	"HD_4"	"TRBV13"	224	52377	0.00427668633178685
"13651"	"HD_4"	"TRBV14"	135	52377	0.0025774672088894
"13652"	"HD_4"	"TRBV15"	1423	52377	0.0271684136166638
"13653"	"HD_4"	"TRBV16"	0	52377	0
"13654"	"HD_4"	"TRBV18"	1297	52377	0.0247627775550337
"13655"	"HD_4"	"TRBV19"	5875	52377	0.112167554460928
"13656"	"HD_4"	"TRBV2"	13	52377	0.000248200546041201
"13657"	"HD_4"	"TRBV20-1"	687	52377	0.0131164442407927
"13658"	"HD_4"	"TRBV21-1"	23	52377	0.000439124042995972
"13659"	"HD_4"	"TRBV23-1"	5	52377	9.54617484773851e-05
"13660"	"HD_4"	"TRBV24-1"	498	52377	0.00950799014834756
"13661"	"HD_4"	"TRBV25-1"	8	52377	0.000152738797563816
"13662"	"HD_4"	"TRBV26"	0	52377	0
"13663"	"HD_4"	"TRBV27"	4459	52377	0.085132787292132
"13664"	"HD_4"	"TRBV28"	258	52377	0.00492582622143307
"13665"	"HD_4"	"TRBV29-1"	6320	52377	0.120663650075415
"13666"	"HD_4"	"TRBV3-1"	0	52377	0
"13667"	"HD_4"	"TRBV3-2"	0	52377	0
"13668"	"HD_4"	"TRBV30"	2252	52377	0.0429959715142143
"13669"	"HD_4"	"TRBV4-1"	18	52377	0.000343662294518586
"13670"	"HD_4"	"TRBV4-2"	127	52377	0.00242472841132558
"13671"	"HD_4"	"TRBV4-3"	141	52377	0.00269202130706226
"13672"	"HD_4"	"TRBV5-1"	771	52377	0.0147202016152128
"13673"	"HD_4"	"TRBV5-3"	55	52377	0.00105007923325124
"13674"	"HD_4"	"TRBV5-4"	1168	52377	0.0222998644443172
"13675"	"HD_4"	"TRBV5-5"	670	52377	0.0127918742959696
"13676"	"HD_4"	"TRBV5-6"	1806	52377	0.0344807835500315
"13677"	"HD_4"	"TRBV5-7"	28	52377	0.000534585791473357
"13678"	"HD_4"	"TRBV5-8"	11	52377	0.000210015846650247
"13679"	"HD_4"	"TRBV6-1"	3331	52377	0.063596616835634
"13680"	"HD_4"	"TRBV6-23"	1669	52377	0.0318651316417512
"13681"	"HD_4"	"TRBV6-4"	481	52377	0.00918342020352445
"13682"	"HD_4"	"TRBV6-5"	6457	52377	0.123279301983695
"13683"	"HD_4"	"TRBV6-6"	1538	52377	0.0293640338316437
"13684"	"HD_4"	"TRBV6-7"	1	52377	1.9092349695477e-05
"13685"	"HD_4"	"TRBV6-8"	32	52377	0.000610955190255265
"13686"	"HD_4"	"TRBV6-9"	132	52377	0.00252019015980297
"13687"	"HD_4"	"TRBV7-1"	0	52377	0
"13688"	"HD_4"	"TRBV7-2"	602	52377	0.0114935945166772
"13689"	"HD_4"	"TRBV7-3"	20	52377	0.00038184699390954
"13690"	"HD_4"	"TRBV7-4"	246	52377	0.00469671802508735
"13691"	"HD_4"	"TRBV7-6"	364	52377	0.00694961528915364
"13692"	"HD_4"	"TRBV7-7"	7	52377	0.000133646447868339
"13693"	"HD_4"	"TRBV7-8"	1	52377	1.9092349695477e-05
"13694"	"HD_4"	"TRBV7-9"	504	52377	0.00962254424652042
"13695"	"HD_4"	"TRBV9"	8	52377	0.000152738797563816
"13696"	"HD_40"	"TRBV1"	0	66569	0
"13697"	"HD_40"	"TRBV10-1"	974	66569	0.0146314350523517
"13698"	"HD_40"	"TRBV10-2"	352	66569	0.00528774654869384
"13699"	"HD_40"	"TRBV10-3"	1577	66569	0.023689705418438
"13700"	"HD_40"	"TRBV11-1"	323	66569	0.00485210833871622
"13701"	"HD_40"	"TRBV11-2"	1421	66569	0.0213462722889032
"13702"	"HD_40"	"TRBV11-3"	217	66569	0.00325977557121183
"13703"	"HD_40"	"TRBV12-34"	2397	66569	0.0360077513557362
"13704"	"HD_40"	"TRBV12-5"	68	66569	0.00102149649236131
"13705"	"HD_40"	"TRBV13"	235	66569	0.00353017170154276
"13706"	"HD_40"	"TRBV14"	256	66569	0.00384563385359552
"13707"	"HD_40"	"TRBV15"	722	66569	0.0108458892277186
"13708"	"HD_40"	"TRBV16"	8	66569	0.00012017605792486
"13709"	"HD_40"	"TRBV18"	1188	66569	0.0178461446018417
"13710"	"HD_40"	"TRBV19"	4858	66569	0.0729769111748712
"13711"	"HD_40"	"TRBV2"	72	66569	0.00108158452132374
"13712"	"HD_40"	"TRBV20-1"	5003	66569	0.0751551022247593
"13713"	"HD_40"	"TRBV21-1"	220	66569	0.00330484159293365
"13714"	"HD_40"	"TRBV23-1"	53	66569	0.000796166383752197
"13715"	"HD_40"	"TRBV24-1"	856	66569	0.01285883819796
"13716"	"HD_40"	"TRBV25-1"	230	66569	0.00345506166533972
"13717"	"HD_40"	"TRBV26"	0	66569	0
"13718"	"HD_40"	"TRBV27"	3104	66569	0.0466283104748456
"13719"	"HD_40"	"TRBV28"	1599	66569	0.0240201895777314
"13720"	"HD_40"	"TRBV29-1"	3553	66569	0.0533731917258784
"13721"	"HD_40"	"TRBV3-1"	9	66569	0.000135198065165467
"13722"	"HD_40"	"TRBV3-2"	1	66569	1.50220072406075e-05
"13723"	"HD_40"	"TRBV30"	963	66569	0.014466192972705
"13724"	"HD_40"	"TRBV4-1"	237	66569	0.00356021571602398
"13725"	"HD_40"	"TRBV4-2"	288	66569	0.00432633808529496
"13726"	"HD_40"	"TRBV4-3"	348	66569	0.00522765851973141
"13727"	"HD_40"	"TRBV5-1"	1684	66569	0.025297060193183
"13728"	"HD_40"	"TRBV5-3"	93	66569	0.0013970466733765
"13729"	"HD_40"	"TRBV5-4"	1515	66569	0.0227583409695203
"13730"	"HD_40"	"TRBV5-5"	767	66569	0.0115218795535459
"13731"	"HD_40"	"TRBV5-6"	1676	66569	0.0251768841352582
"13732"	"HD_40"	"TRBV5-7"	31	66569	0.000465682224458832
"13733"	"HD_40"	"TRBV5-8"	56	66569	0.000841232405474019
"13734"	"HD_40"	"TRBV6-1"	3990	66569	0.0599378088900239
"13735"	"HD_40"	"TRBV6-23"	1904	66569	0.0286019017861167
"13736"	"HD_40"	"TRBV6-4"	1463	66569	0.0219771965930088
"13737"	"HD_40"	"TRBV6-5"	9286	66569	0.139494359236281
"13738"	"HD_40"	"TRBV6-6"	2125	66569	0.0319217653862909
"13739"	"HD_40"	"TRBV6-7"	31	66569	0.000465682224458832
"13740"	"HD_40"	"TRBV6-8"	137	66569	0.00205801499196323
"13741"	"HD_40"	"TRBV6-9"	90	66569	0.00135198065165467
"13742"	"HD_40"	"TRBV7-1"	0	66569	0
"13743"	"HD_40"	"TRBV7-2"	4141	66569	0.0622061319833556
"13744"	"HD_40"	"TRBV7-3"	1230	66569	0.0184770689059472
"13745"	"HD_40"	"TRBV7-4"	232	66569	0.00348510567982094
"13746"	"HD_40"	"TRBV7-6"	1162	66569	0.0174555724135859
"13747"	"HD_40"	"TRBV7-7"	53	66569	0.000796166383752197
"13748"	"HD_40"	"TRBV7-8"	51	66569	0.000766122369270982
"13749"	"HD_40"	"TRBV7-9"	3553	66569	0.0533731917258784
"13750"	"HD_40"	"TRBV9"	156	66569	0.00234343312953477
"13751"	"HD_41"	"TRBV1"	0	20589	0
"13752"	"HD_41"	"TRBV10-1"	8	20589	0.000388556996454417
"13753"	"HD_41"	"TRBV10-2"	1	20589	4.85696245568022e-05
"13754"	"HD_41"	"TRBV10-3"	141	20589	0.00684831706250911
"13755"	"HD_41"	"TRBV11-1"	134	20589	0.00650832969061149
"13756"	"HD_41"	"TRBV11-2"	52	20589	0.00252562047695371
"13757"	"HD_41"	"TRBV11-3"	2	20589	9.71392491136044e-05
"13758"	"HD_41"	"TRBV12-34"	1628	20589	0.0790713487784739
"13759"	"HD_41"	"TRBV12-5"	3	20589	0.000145708873670407
"13760"	"HD_41"	"TRBV13"	121	20589	0.00587692457137306
"13761"	"HD_41"	"TRBV14"	34	20589	0.00165136723493127
"13762"	"HD_41"	"TRBV15"	702	20589	0.0340958764388751
"13763"	"HD_41"	"TRBV16"	0	20589	0
"13764"	"HD_41"	"TRBV18"	503	20589	0.0244305211520715
"13765"	"HD_41"	"TRBV19"	2854	20589	0.138617708485113
"13766"	"HD_41"	"TRBV2"	13	20589	0.000631405119238428
"13767"	"HD_41"	"TRBV20-1"	232	20589	0.0112681528971781
"13768"	"HD_41"	"TRBV21-1"	10	20589	0.000485696245568022
"13769"	"HD_41"	"TRBV23-1"	0	20589	0
"13770"	"HD_41"	"TRBV24-1"	110	20589	0.00534265870124824
"13771"	"HD_41"	"TRBV25-1"	3	20589	0.000145708873670407
"13772"	"HD_41"	"TRBV26"	0	20589	0
"13773"	"HD_41"	"TRBV27"	1364	20589	0.0662489678954782
"13774"	"HD_41"	"TRBV28"	91	20589	0.004419835834669
"13775"	"HD_41"	"TRBV29-1"	3589	20589	0.174316382534363
"13776"	"HD_41"	"TRBV3-1"	0	20589	0
"13777"	"HD_41"	"TRBV3-2"	0	20589	0
"13778"	"HD_41"	"TRBV30"	163	20589	0.00791684880275875
"13779"	"HD_41"	"TRBV4-1"	10	20589	0.000485696245568022
"13780"	"HD_41"	"TRBV4-2"	211	20589	0.0102481907814853
"13781"	"HD_41"	"TRBV4-3"	58	20589	0.00281703822429453
"13782"	"HD_41"	"TRBV5-1"	253	20589	0.012288115012871
"13783"	"HD_41"	"TRBV5-3"	33	20589	0.00160279761037447
"13784"	"HD_41"	"TRBV5-4"	353	20589	0.0171450774685512
"13785"	"HD_41"	"TRBV5-5"	430	20589	0.0208849385594249
"13786"	"HD_41"	"TRBV5-6"	633	20589	0.0307445723444558
"13787"	"HD_41"	"TRBV5-7"	20	20589	0.000971392491136043
"13788"	"HD_41"	"TRBV5-8"	3	20589	0.000145708873670407
"13789"	"HD_41"	"TRBV6-1"	587	20589	0.0285103696148429
"13790"	"HD_41"	"TRBV6-23"	3084	20589	0.149788722133178
"13791"	"HD_41"	"TRBV6-4"	211	20589	0.0102481907814853
"13792"	"HD_41"	"TRBV6-5"	1713	20589	0.0831997668658021
"13793"	"HD_41"	"TRBV6-6"	564	20589	0.0273932682500364
"13794"	"HD_41"	"TRBV6-7"	0	20589	0
"13795"	"HD_41"	"TRBV6-8"	16	20589	0.000777113992908835
"13796"	"HD_41"	"TRBV6-9"	19	20589	0.000922822866579241
"13797"	"HD_41"	"TRBV7-1"	0	20589	0
"13798"	"HD_41"	"TRBV7-2"	315	20589	0.0152994317353927
"13799"	"HD_41"	"TRBV7-3"	11	20589	0.000534265870124824
"13800"	"HD_41"	"TRBV7-4"	44	20589	0.0021370634804993
"13801"	"HD_41"	"TRBV7-6"	131	20589	0.00636262081694109
"13802"	"HD_41"	"TRBV7-7"	1	20589	4.85696245568022e-05
"13803"	"HD_41"	"TRBV7-8"	0	20589	0
"13804"	"HD_41"	"TRBV7-9"	126	20589	0.00611977269415707
"13805"	"HD_41"	"TRBV9"	5	20589	0.000242848122784011
"13806"	"HD_42"	"TRBV1"	1	65685	1.52241759914745e-05
"13807"	"HD_42"	"TRBV10-1"	518	65685	0.00788612316358377
"13808"	"HD_42"	"TRBV10-2"	203	65685	0.00309050772626932
"13809"	"HD_42"	"TRBV10-3"	1548	65685	0.0235670244348025
"13810"	"HD_42"	"TRBV11-1"	289	65685	0.00439978686153612
"13811"	"HD_42"	"TRBV11-2"	1172	65685	0.0178427342620081
"13812"	"HD_42"	"TRBV11-3"	233	65685	0.00354723300601355
"13813"	"HD_42"	"TRBV12-34"	3381	65685	0.0514729390271752
"13814"	"HD_42"	"TRBV12-5"	175	65685	0.00266423079850803
"13815"	"HD_42"	"TRBV13"	220	65685	0.00334931871812438
"13816"	"HD_42"	"TRBV14"	299	65685	0.00455202862145086
"13817"	"HD_42"	"TRBV15"	643	65685	0.00978914516251808
"13818"	"HD_42"	"TRBV16"	8	65685	0.000121793407931796
"13819"	"HD_42"	"TRBV18"	1184	65685	0.0180254243739058
"13820"	"HD_42"	"TRBV19"	4000	65685	0.0608967039658978
"13821"	"HD_42"	"TRBV2"	152	65685	0.00231407475070412
"13822"	"HD_42"	"TRBV20-1"	6078	65685	0.0925325416761818
"13823"	"HD_42"	"TRBV21-1"	423	65685	0.0064398264443937
"13824"	"HD_42"	"TRBV23-1"	64	65685	0.000974347263454366
"13825"	"HD_42"	"TRBV24-1"	1075	65685	0.016365989190835
"13826"	"HD_42"	"TRBV25-1"	213	65685	0.00324274948618406
"13827"	"HD_42"	"TRBV26"	3	65685	4.56725279744234e-05
"13828"	"HD_42"	"TRBV27"	2706	65685	0.0411966202329299
"13829"	"HD_42"	"TRBV28"	432	65685	0.00657684402831697
"13830"	"HD_42"	"TRBV29-1"	3133	65685	0.0476973433812895
"13831"	"HD_42"	"TRBV3-1"	28	65685	0.000426276927761285
"13832"	"HD_42"	"TRBV3-2"	2	65685	3.04483519829489e-05
"13833"	"HD_42"	"TRBV30"	1861	65685	0.028332191520134
"13834"	"HD_42"	"TRBV4-1"	287	65685	0.00436933850955317
"13835"	"HD_42"	"TRBV4-2"	348	65685	0.00529801324503311
"13836"	"HD_42"	"TRBV4-3"	462	65685	0.0070335693080612
"13837"	"HD_42"	"TRBV5-1"	1632	65685	0.0248458552180863
"13838"	"HD_42"	"TRBV5-3"	170	65685	0.00258810991855066
"13839"	"HD_42"	"TRBV5-4"	1007	65685	0.0153307452234148
"13840"	"HD_42"	"TRBV5-5"	799	65685	0.0121641166171881
"13841"	"HD_42"	"TRBV5-6"	1797	65685	0.0273578442566796
"13842"	"HD_42"	"TRBV5-7"	39	65685	0.000593742863667504
"13843"	"HD_42"	"TRBV5-8"	93	65685	0.00141584836720712
"13844"	"HD_42"	"TRBV6-1"	3354	65685	0.0510618862754053
"13845"	"HD_42"	"TRBV6-23"	1888	65685	0.0287432442719038
"13846"	"HD_42"	"TRBV6-4"	472	65685	0.00718581106797595
"13847"	"HD_42"	"TRBV6-5"	8092	65685	0.123194032123011
"13848"	"HD_42"	"TRBV6-6"	1973	65685	0.0300372992311791
"13849"	"HD_42"	"TRBV6-7"	79	65685	0.00120270990332648
"13850"	"HD_42"	"TRBV6-8"	117	65685	0.00178122859100251
"13851"	"HD_42"	"TRBV6-9"	72	65685	0.00109614067138616
"13852"	"HD_42"	"TRBV7-1"	6	65685	9.13450559488468e-05
"13853"	"HD_42"	"TRBV7-2"	5115	65685	0.0778716601963919
"13854"	"HD_42"	"TRBV7-3"	1927	65685	0.0293369871355713
"13855"	"HD_42"	"TRBV7-4"	411	65685	0.006257136332496
"13856"	"HD_42"	"TRBV7-6"	936	65685	0.0142498287280201
"13857"	"HD_42"	"TRBV7-7"	93	65685	0.00141584836720712
"13858"	"HD_42"	"TRBV7-8"	88	65685	0.00133972748724975
"13859"	"HD_42"	"TRBV7-9"	4084	65685	0.0621755347491817
"13860"	"HD_42"	"TRBV9"	284	65685	0.00432366598157875
"13861"	"HD_43"	"TRBV1"	0	27774	0
"13862"	"HD_43"	"TRBV10-1"	13	27774	0.000468063656657305
"13863"	"HD_43"	"TRBV10-2"	13	27774	0.000468063656657305
"13864"	"HD_43"	"TRBV10-3"	203	27774	0.00730899402318715
"13865"	"HD_43"	"TRBV11-1"	647	27774	0.0232951681428674
"13866"	"HD_43"	"TRBV11-2"	143	27774	0.00514870022323036
"13867"	"HD_43"	"TRBV11-3"	19	27774	0.000684093036652985
